1613707020000,51323.73000000,51323.74000000,51270.16000000,51270.17000000,18.52104000,1613707079999,950106.56329318,830,9.09776500,466676.90745478,0
1613707080000,51270.16000000,51293.31000000,51200.00000000,51256.88000000,47.48477000,1613707139999,2433241.87248514,1408,23.49762200,1204042.37372516,0
1613707140000,51255.07000000,51267.01000000,51215.94000000,51245.00000000,48.14057000,1613707199999,2466939.01711727,988,17.33744300,888413.97086816,0
1613707200000,51247.86000000,51294.84000000,51210.83000000,51264.32000000,34.41365200,1613707259999,1763829.96359380,1078,21.85736800,1120221.78467862,0
1613707260000,51264.31000000,51298.59000000,51231.37000000,51288.24000000,15.86876700,1613707319999,813573.05109839,772,6.88149400,352848.70717989,0
1613707320000,51288.24000000,51293.86000000,51273.16000000,51293.86000000,9.00629000,1613707379999,461844.85393087,563,3.86774500,198337.83681768,0
1613707380000,51293.87000000,51329.30000000,51278.45000000,51326.73000000,26.50977300,1613707439999,1359865.38258581,873,16.88185900,865991.75757330,0
1613707440000,51326.72000000,51386.66000000,51318.49000000,51380.11000000,31.87652000,1613707499999,1636972.85898816,1030,17.14229900,880296.14952607,0
1613707500000,51377.55000000,51386.66000000,51354.94000000,51360.59000000,20.94877800,1613707559999,1076107.71021568,945,10.56302300,542602.61051444,0
1613707560000,51360.60000000,51366.85000000,51315.70000000,51331.88000000,35.48334900,1613707619999,1821629.31417367,862,11.37325500,583842.23623635,0
1613707620000,51331.88000000,51369.63000000,51322.71000000,51357.62000000,20.49685300,1613707679999,1052591.33970789,644,13.00816300,668024.37649062,0
1613707680000,51357.62000000,51362.17000000,51287.08000000,51287.08000000,22.83062600,1613707739999,1171678.06778804,887,9.05213000,464514.48130114,0
1613707740000,51287.08000000,51327.13000000,51287.07000000,51316.08000000,33.06273200,1613707799999,1696240.81554967,633,27.03885700,1387197.99265333,0
1613707800000,51316.06000000,51351.02000000,51316.05000000,51346.41000000,19.85672500,1613707859999,1019343.48744746,656,16.08796500,825882.58254128,0
1613707860000,51346.41000000,51383.81000000,51340.76000000,51360.00000000,31.70674100,1613707919999,1628297.55238161,786,17.17588300,882042.49639991,0
1613707920000,51360.00000000,51395.92000000,51360.00000000,51388.12000000,16.70345200,1613707979999,858207.67425912,694,8.12440500,417435.10325435,0
1613707980000,51388.11000000,51395.70000000,51355.45000000,51380.06000000,33.43538500,1613708039999,1717780.90819052,883,21.36224000,1097492.67493433,0
1613708040000,51385.67000000,51432.09000000,51378.42000000,51432.08000000,24.20908600,1613708099999,1244504.70871692,880,12.68157800,651924.68739856,0
1613708100000,51432.08000000,51490.00000000,51432.08000000,51475.47000000,23.45345700,1613708159999,1206891.79213719,1025,15.08961900,776494.21450796,0
1613708160000,51475.48000000,51502.90000000,51450.00000000,51486.62000000,32.14497000,1613708219999,1654930.07491364,821,16.90650000,870370.72926653,0
1613708220000,51486.63000000,51530.56000000,51485.20000000,51497.76000000,43.78047800,1613708279999,2255245.55690806,863,33.29322100,1715052.59527161,0
1613708280000,51497.75000000,51497.78000000,51422.47000000,51450.00000000,15.38259100,1613708339999,791449.97716536,549,6.92928500,356511.91504219,0
1613708340000,51450.00000000,51515.74000000,51449.99000000,51464.28000000,17.42173700,1613708399999,896885.14240474,552,8.74943300,450374.60036601,0
1613708400000,51461.71000000,51468.45000000,51300.00000000,51313.91000000,41.49835400,1613708459999,2131459.28698986,944,14.31482100,735144.33093142,0
1613708460000,51315.23000000,51343.90000000,51250.89000000,51339.35000000,25.22068000,1613708519999,1293714.55189935,971,9.53988400,489317.95471847,0
1613708520000,51339.34000000,51391.03000000,51338.71000000,51351.73000000,23.59775600,1613708579999,1212012.26223542,730,14.14869800,726675.05915372,0
1613708580000,51351.57000000,51351.57000000,51336.04000000,51336.05000000,0.95880400,1613708639999,49223.13552346,25,0.55171300,28323.04200061,0
